Gene.id,Gene.name,Gene.description,FC,Pvalue,Padjust,Regulate
ENSMUSG00000039391,Ccdc81,coiled-coil domain containing 81 [Source:MGI Symbol;Acc:MGI:1918134],0.422443072,0.000398496,0.011657176,down
ENSMUSG00000020542,Myocd,myocardin [Source:MGI Symbol;Acc:MGI:2137495],0.537562625,0.000421891,0.012055953,down
ENSMUSG00000022708,Zbtb20,zinc finger and BTB domain containing 20 [Source:MGI Symbol;Acc:MGI:1929213],0.627285571,0.000436269,0.012240364,down
ENSMUSG00000027894,Slc6a17,"solute carrier family 6 (neurotransmitter transporter), member 17 [Source:MGI Symbol;Acc:MGI:2442535]",0.354170424,0.00043611,0.012240364,down
ENSMUSG00000051177,Plcb1,"phospholipase C, beta 1 [Source:MGI Symbol;Acc:MGI:97613]",0.514672007,0.000450228,0.012521648,down
ENSMUSG00000047085,Lrrc4b,leucine rich repeat containing 4B [Source:MGI Symbol;Acc:MGI:3027390],0.414380211,0.00046679,0.01277472,down
ENSMUSG00000071392,Ect2l,epithelial cell transforming sequence 2 oncogene-like [Source:MGI Symbol;Acc:MGI:3641723],0.37795461,0.000468354,0.012781308,down
ENSMUSG00000002409,Dyrk1b,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b [Source:MGI Symbol;Acc:MGI:1330302],0.715242647,0.000474359,0.012852967,down
ENSMUSG00000041144,Dnah7b,"dynein, axonemal, heavy chain 7B [Source:MGI Symbol;Acc:MGI:2684953]",0.465658588,0.000473988,0.012852967,down
ENSMUSG00000032422,Snx14,sorting nexin 14 [Source:MGI Symbol;Acc:MGI:2155664],0.801105559,0.000503758,0.013346239,down
ENSMUSG00000022371,Col14a1,"collagen, type XIV, alpha 1 [Source:MGI Symbol;Acc:MGI:1341272]",0.682615874,0.000508511,0.013452217,down
ENSMUSG00000032925,Itgbl1,"integrin, beta-like 1 [Source:MGI Symbol;Acc:MGI:2443439]",0.313437309,0.000535774,0.013949935,down
ENSMUSG00000043542,Zc2hc1a,"zinc finger, C2HC-type containing 1A [Source:MGI Symbol;Acc:MGI:1914556]",0.666427659,0.000537477,0.013970508,down
ENSMUSG00000056174,Col8a2,"collagen, type VIII, alpha 2 [Source:MGI Symbol;Acc:MGI:88464]",0.595369402,0.000546243,0.014087516,down
ENSMUSG00000038319,Kcnh2,"potassium voltage-gated channel, subfamily H (eag-related), member 2 [Source:MGI Symbol;Acc:MGI:1341722]",0.613228968,0.000551195,0.014142072,down
ENSMUSG00000026725,Tnn,tenascin N [Source:MGI Symbol;Acc:MGI:2665790],0.520373869,0.000589052,0.014753519,down
ENSMUSG00000032500,Dclk3,doublecortin-like kinase 3 [Source:MGI Symbol;Acc:MGI:3039580],0.410446154,0.00059,0.014756596,down
ENSMUSG00000020251,Glt8d2,glycosyltransferase 8 domain containing 2 [Source:MGI Symbol;Acc:MGI:1922032],0.488527658,0.00059963,0.014893301,down
ENSMUSG00000058656,Samd12,sterile alpha motif domain containing 12 [Source:MGI Symbol;Acc:MGI:2444518],0.526334489,0.000602443,0.014921734,down
ENSMUSG00000040938,Slc16a11,"solute carrier family 16 (monocarboxylic acid transporters), member 11 [Source:MGI Symbol;Acc:MGI:2663709]",0.460049248,0.000625633,0.015163451,down
ENSMUSG00000064280,Ccdc146,coiled-coil domain containing 146 [Source:MGI Symbol;Acc:MGI:1922422],0.410595806,0.000634473,0.015353571,down
ENSMUSG00000037358,Dipk2b,divergent protein kinase domain 2B [Source:MGI Symbol;Acc:MGI:1923155],0.59556929,0.000642535,0.015527638,down
ENSMUSG00000079003,Samd1,sterile alpha motif domain containing 1 [Source:MGI Symbol;Acc:MGI:2142433],1.443891393,1.51E-05,0.015618798,up
ENSMUSG00000095335,Igkv3-5,immunoglobulin kappa chain variable 3-5 [Source:MGI Symbol;Acc:MGI:1330854],4.443137208,1.42E-05,0.015618798,up
ENSMUSG00000019820,Utrn,utrophin [Source:MGI Symbol;Acc:MGI:104631],0.64326234,0.000656049,0.015790199,down
ENSMUSG00000024354,Slc23a1,"solute carrier family 23 (nucleobase transporters), member 1 [Source:MGI Symbol;Acc:MGI:1341903]",0.452805841,0.000659279,0.015846616,down
ENSMUSG00000059854,Hydin,"HYDIN, axonemal central pair apparatus protein [Source:MGI Symbol;Acc:MGI:2389007]",0.389074856,0.000677424,0.016088136,down
ENSMUSG00000021340,Gpld1,glycosylphosphatidylinositol specific phospholipase D1 [Source:MGI Symbol;Acc:MGI:106604],0.629503919,0.000688814,0.016102045,down
ENSMUSG00000034066,Farp2,"FERM, RhoGEF and pleckstrin domain protein 2 [Source:MGI Symbol;Acc:MGI:2385126]",0.601021773,0.000683622,0.016102045,down
ENSMUSG00000046949,Nqo2,N-ribosyldihydronicotinamide quinone reductase 2 [Source:MGI Symbol;Acc:MGI:104513],0.738658295,0.000684415,0.016102045,down
ENSMUSG00000062184,Hs6st2,heparan sulfate 6-O-sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1354959],0.507628359,0.00068687,0.016102045,down
ENSMUSG00000025933,Tmem14a,transmembrane protein 14A [Source:MGI Symbol;Acc:MGI:1922962],0.597915528,0.000695024,0.016148973,down
ENSMUSG00000097493,9930014A18Rik,RIKEN cDNA 9930014A18 gene [Source:MGI Symbol;Acc:MGI:2444091],0.550434548,0.000704409,0.016245692,down
ENSMUSG00000074968,Ano3,anoctamin 3 [Source:MGI Symbol;Acc:MGI:3613666],0.403296246,0.000714696,0.016386351,down
ENSMUSG00000047842,Diras2,"DIRAS family, GTP-binding RAS-like 2 [Source:MGI Symbol;Acc:MGI:1915453]",0.458766242,0.000719271,0.016434437,down
ENSMUSG00000058571,Gpc6,glypican 6 [Source:MGI Symbol;Acc:MGI:1346322],0.460904566,0.00071777,0.016434437,down
ENSMUSG00000043940,Wdfy3,WD repeat and FYVE domain containing 3 [Source:MGI Symbol;Acc:MGI:1096875],0.706906925,0.000724968,0.016529049,down
ENSMUSG00000100094,1810008I18Rik,RIKEN cDNA 1810008I18 gene [Source:MGI Symbol;Acc:MGI:1920875],0.48913939,0.000726491,0.016529049,down
ENSMUSG00000025789,St8sia2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:106020]",0.470375768,0.000755205,0.016928865,down
ENSMUSG00000064325,Hhip,Hedgehog-interacting protein [Source:MGI Symbol;Acc:MGI:1341847],0.593069067,0.000754592,0.016928865,down
ENSMUSG00000086918,4930429F24Rik,RIKEN cDNA 4930429F24 gene [Source:MGI Symbol;Acc:MGI:1921883],0.445202915,0.000761255,0.017038212,down
ENSMUSG00000031927,1700012B09Rik,RIKEN cDNA 1700012B09 gene [Source:MGI Symbol;Acc:MGI:1916575],0.433376272,0.000770953,0.017190711,down
ENSMUSG00000052727,Map1b,microtubule-associated protein 1B [Source:MGI Symbol;Acc:MGI:1306778],0.595665586,0.000782928,0.017392665,down
ENSMUSG00000018581,Dnah11,"dynein, axonemal, heavy chain 11 [Source:MGI Symbol;Acc:MGI:1100864]",0.434226794,0.000785926,0.017420158,down
ENSMUSG00000079355,Ackr4,atypical chemokine receptor 4 [Source:MGI Symbol;Acc:MGI:2181676],0.356734892,0.000790185,0.017467103,down
ENSMUSG00000046585,Cfap58,cilia and flagella associated protein 58 [Source:MGI Symbol;Acc:MGI:2685815],0.442217448,0.00079548,0.017540769,down
ENSMUSG00000047773,Ankfn1,ankyrin-repeat and fibronectin type III domain containing 1 [Source:MGI Symbol;Acc:MGI:2686021],0.365849667,0.000830762,0.018029745,down
ENSMUSG00000021879,Dnah12,"dynein, axonemal, heavy chain 12 [Source:MGI Symbol;Acc:MGI:107720]",0.40415918,0.000842499,0.018223328,down
ENSMUSG00000076545,Igkv4-72,immunoglobulin kappa chain variable 4-72 [Source:MGI Symbol;Acc:MGI:2686345],6.929362758,1.99E-05,0.018343346,up
ENSMUSG00000006262,Mob1b,MOB kinase activator 1B [Source:MGI Symbol;Acc:MGI:1915723],0.724590386,0.000864213,0.01846405,down
ENSMUSG00000027799,Nbea,neurobeachin [Source:MGI Symbol;Acc:MGI:1347075],0.613098071,0.000863485,0.01846405,down
ENSMUSG00000075225,Ccdc162,coiled-coil domain containing 162 [Source:MGI Symbol;Acc:MGI:1923223],0.493920973,0.000870646,0.018492551,down
ENSMUSG00000051951,Xkr4,X-linked Kx blood group related 4 [Source:MGI Symbol;Acc:MGI:3528744],0.321155936,0.000875729,0.018516562,down
ENSMUSG00000086969,4930443O20Rik,RIKEN cDNA 4930443O20 gene [Source:MGI Symbol;Acc:MGI:1921937],0.310333808,0.000882987,0.018602107,down
ENSMUSG00000111063,Zfp660,zinc finger protein 660 [Source:MGI Symbol;Acc:MGI:3645415],0.629430683,0.000881653,0.018602107,down
ENSMUSG00000103037,Pcdhgb1,"protocadherin gamma subfamily B, 1 [Source:MGI Symbol;Acc:MGI:1935169]",0.516032216,0.000888848,0.018700319,down
ENSMUSG00000079235,Ccdc13,coiled-coil domain containing 13 [Source:MGI Symbol;Acc:MGI:1920144],0.437194997,0.000900989,0.018889084,down
ENSMUSG00000043987,Cep164,centrosomal protein 164 [Source:MGI Symbol;Acc:MGI:2384878],0.830819034,0.00094068,0.019494995,down
ENSMUSG00000045036,Tmem232,transmembrane protein 232 [Source:MGI Symbol;Acc:MGI:2685786],0.279275677,0.000941882,0.019494995,down
ENSMUSG00000056900,Usp13,ubiquitin specific peptidase 13 (isopeptidase T-3) [Source:MGI Symbol;Acc:MGI:1919857],0.583459509,0.000943821,0.01951255,down
ENSMUSG00000015405,Ace2,angiotensin I converting enzyme (peptidyl-dipeptidase A) 2 [Source:MGI Symbol;Acc:MGI:1917258],0.46122184,0.000952017,0.019636577,down
ENSMUSG00000059824,Dbp,D site albumin promoter binding protein [Source:MGI Symbol;Acc:MGI:94866],0.280883516,0.000961222,0.019735406,down
ENSMUSG00000041323,Ak7,adenylate kinase 7 [Source:MGI Symbol;Acc:MGI:1926051],0.461798874,0.00097302,0.019863594,down
ENSMUSG00000039765,Cc2d2a,coiled-coil and C2 domain containing 2A [Source:MGI Symbol;Acc:MGI:1924487],0.626047825,0.000982402,0.020009445,down
ENSMUSG00000041762,Gpr155,G protein-coupled receptor 155 [Source:MGI Symbol;Acc:MGI:1915776],0.600853083,0.000990932,0.020156766,down
ENSMUSG00000103309,BC037039,cDNA sequence BC037039 [Source:MGI Symbol;Acc:MGI:3697820],0.673635161,0.000991889,0.020156766,down
ENSMUSG00000027718,Il21,interleukin 21 [Source:MGI Symbol;Acc:MGI:1890474],90.71772135,2.68E-05,0.020225369,up
ENSMUSG00000028965,Tnfrsf9,"tumor necrosis factor receptor superfamily, member 9 [Source:MGI Symbol;Acc:MGI:1101059]",11.68026484,2.63E-05,0.020225369,up
ENSMUSG00000096594,Igkv8-19,immunoglobulin kappa variable 8-19 [Source:MGI Symbol;Acc:MGI:1330844],6.336743928,2.52E-05,0.020225369,up
ENSMUSG00000063531,Sema3e,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E [Source:MGI Symbol;Acc:MGI:1340034]",0.614081547,0.000999977,0.020298051,down
ENSMUSG00000020014,Cfap54,cilia and flagella associated protein 54 [Source:MGI Symbol;Acc:MGI:1922208],0.485300119,0.001010177,0.020412421,down
ENSMUSG00000058325,Dock1,dedicator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:2429765],0.711455688,0.001026952,0.020704606,down
ENSMUSG00000105112,Gm42778,predicted gene 42778 [Source:MGI Symbol;Acc:MGI:5662915],0.375691601,0.001028583,0.020704763,down
ENSMUSG00000019256,Ahr,aryl-hydrocarbon receptor [Source:MGI Symbol;Acc:MGI:105043],0.627770626,0.001034332,0.020783105,down
ENSMUSG00000041809,Efhc1,EF-hand domain (C-terminal) containing 1 [Source:MGI Symbol;Acc:MGI:1919127],0.53087169,0.001039218,0.020818337,down
ENSMUSG00000037259,Dzank1,double zinc ribbon and ankyrin repeat domains 1 [Source:MGI Symbol;Acc:MGI:2139080],0.509137617,0.001046755,0.020938619,down
ENSMUSG00000066643,Wdr35,WD repeat domain 35 [Source:MGI Symbol;Acc:MGI:1921932],0.689790776,0.001050538,0.020946848,down
ENSMUSG00000035847,Ids,iduronate 2-sulfatase [Source:MGI Symbol;Acc:MGI:96417],0.686514009,0.001065291,0.021098596,down
ENSMUSG00000022840,Adcy5,adenylate cyclase 5 [Source:MGI Symbol;Acc:MGI:99673],0.556230784,0.001099506,0.021537766,down
ENSMUSG00000032086,Bace1,beta-site APP cleaving enzyme 1 [Source:MGI Symbol;Acc:MGI:1346542],0.71754266,0.001111195,0.021693778,down
ENSMUSG00000033278,Ptprm,"protein tyrosine phosphatase, receptor type, M [Source:MGI Symbol;Acc:MGI:102694]",0.639397109,0.001130261,0.021887973,down
ENSMUSG00000036151,Tm6sf2,transmembrane 6 superfamily member 2 [Source:MGI Symbol;Acc:MGI:1933210],0.545026578,0.001136084,0.02194017,down
ENSMUSG00000029212,Gabrb1,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 1 [Source:MGI Symbol;Acc:MGI:95619]",0.396957228,0.001148561,0.021967608,down
ENSMUSG00000039661,Dusp26,dual specificity phosphatase 26 (putative) [Source:MGI Symbol;Acc:MGI:1914209],0.299730969,0.001145299,0.021967608,down
ENSMUSG00000057719,Sh3rf2,SH3 domain containing ring finger 2 [Source:MGI Symbol;Acc:MGI:2444628],0.613930767,0.001146687,0.021967608,down
ENSMUSG00000099553,Gm29538,predicted gene 29538 [Source:MGI Symbol;Acc:MGI:5580244],0.389351575,0.001140478,0.021967608,down
ENSMUSG00000016498,Pdcd1lg2,programmed cell death 1 ligand 2 [Source:MGI Symbol;Acc:MGI:1930125],16.55634751,3.28E-05,0.022132165,up
ENSMUSG00000092517,Art2a,ADP-ribosyltransferase 2a [Source:MGI Symbol;Acc:MGI:107546],8.52240952,3.33E-05,0.022132165,up
ENSMUSG00000052516,Robo2,roundabout guidance receptor 2 [Source:MGI Symbol;Acc:MGI:1890110],0.520694831,0.001178,0.022410822,down
ENSMUSG00000038987,Cfap157,cilia and flagella associated protein 157 [Source:MGI Symbol;Acc:MGI:2447809],0.384475016,0.001181853,0.022441164,down
ENSMUSG00000055489,Ano5,anoctamin 5 [Source:MGI Symbol;Acc:MGI:3576659],0.273425929,0.001190467,0.022572635,down
ENSMUSG00000037801,Iqch,IQ motif containing H [Source:MGI Symbol;Acc:MGI:1925500],0.29380498,0.00119432,0.022578414,down
ENSMUSG00000017491,Rarb,"retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]",0.56281187,0.001226844,0.022973465,down
ENSMUSG00000074673,Ttll9,"tubulin tyrosine ligase-like family, member 9 [Source:MGI Symbol;Acc:MGI:1913589]",0.481866561,0.001240093,0.023100602,down
ENSMUSG00000095285,Ighv5-9,immunoglobulin heavy variable 5-9 [Source:MGI Symbol;Acc:MGI:4439873],6.098822513,3.82E-05,0.023151398,up
ENSMUSG00000100801,Gm15459,predicted gene 15459 [Source:MGI Symbol;Acc:MGI:3705702],1.605579248,3.90E-05,0.023151398,up
ENSMUSG00000026748,Plxdc2,plexin domain containing 2 [Source:MGI Symbol;Acc:MGI:1914698],0.61721844,0.001260532,0.023335504,down
ENSMUSG00000019124,Scrn1,secernin 1 [Source:MGI Symbol;Acc:MGI:1917188],0.605948054,0.00128077,0.023531701,down
ENSMUSG00000025658,Cnksr2,connector enhancer of kinase suppressor of Ras 2 [Source:MGI Symbol;Acc:MGI:2661175],0.460773151,0.001287185,0.023608946,down
ENSMUSG00000010311,Optc,opticin [Source:MGI Symbol;Acc:MGI:2151113],0.336715873,0.001297609,0.023694994,down
ENSMUSG00000061603,Akap6,A kinase (PRKA) anchor protein 6 [Source:MGI Symbol;Acc:MGI:3050566],0.41314983,0.001305692,0.023732795,down
ENSMUSG00000041757,Plekha6,"pleckstrin homology domain containing, family A member 6 [Source:MGI Symbol;Acc:MGI:2388662]",0.577269995,0.001333046,0.02393431,down
ENSMUSG00000111055,D030034A15Rik,RIKEN cDNA D030034A15 gene [Source:MGI Symbol;Acc:MGI:2442288],0.421873059,0.001332692,0.02393431,down
ENSMUSG00000002578,Ikzf4,IKAROS family zinc finger 4 [Source:MGI Symbol;Acc:MGI:1343139],2.098492763,5.03E-05,0.023950774,up
ENSMUSG00000015656,Hspa8,heat shock protein 8 [Source:MGI Symbol;Acc:MGI:105384],1.538043897,5.04E-05,0.023950774,up
ENSMUSG00000026770,Il2ra,"interleukin 2 receptor, alpha chain [Source:MGI Symbol;Acc:MGI:96549]",5.797339734,4.52E-05,0.023950774,up
ENSMUSG00000076501,Igkv2-137,immunoglobulin kappa chain variable 2-137 [Source:MGI Symbol;Acc:MGI:4439879],4.034575761,4.69E-05,0.023950774,up
ENSMUSG00000095571,Ighv5-17,immunoglobulin heavy variable 5-17 [Source:MGI Symbol;Acc:MGI:4439533],6.808531656,4.95E-05,0.023950774,up
ENSMUSG00000019027,Dnah1,"dynein, axonemal, heavy chain 1 [Source:MGI Symbol;Acc:MGI:107721]",0.4756448,0.001372479,0.024301024,down
ENSMUSG00000022629,Kif21a,kinesin family member 21A [Source:MGI Symbol;Acc:MGI:109188],0.564865993,0.001371429,0.024301024,down
ENSMUSG00000102692,Dchs2,dachsous cadherin related 2 [Source:MGI Symbol;Acc:MGI:2685263],0.477686711,0.001370147,0.024301024,down
ENSMUSG00000038011,Dnah10,"dynein, axonemal, heavy chain 10 [Source:MGI Symbol;Acc:MGI:1860299]",0.435378882,0.001389589,0.024482779,down
ENSMUSG00000039601,Rcan2,regulator of calcineurin 2 [Source:MGI Symbol;Acc:MGI:1858219],0.554634647,0.001395129,0.024532041,down
ENSMUSG00000026285,Pdcd1,programmed cell death 1 [Source:MGI Symbol;Acc:MGI:104879],9.975455732,5.58E-05,0.024548796,up
ENSMUSG00000056752,Dnah9,"dynein, axonemal, heavy chain 9 [Source:MGI Symbol;Acc:MGI:1289279]",0.45900784,0.00142852,0.024898861,down
ENSMUSG00000036206,Sh3bp4,SH3-domain binding protein 4 [Source:MGI Symbol;Acc:MGI:2138297],0.744361479,0.001440345,0.025056124,down
ENSMUSG00000029338,Antxr2,anthrax toxin receptor 2 [Source:MGI Symbol;Acc:MGI:1919164],0.735620237,0.001461513,0.025276828,down
